customer_id,tenure_months,monthly_charges,total_usage_gb,support_tickets,contract_type,payment_delay_days,churn,revenue,churn_risk_score,risk_segment
2735,30,1447,509,9,Quarterly,30,1,43410,0.9969304776031526,High Risk
2736,42,4238,708,5,Monthly,5,0,177996,0.2533345343222439,Low Risk
2737,37,3231,52,4,Quarterly,33,1,119547,0.9210959772416069,High Risk
2738,42,4507,880,7,Monthly,43,1,189294,0.9982200848508183,High Risk
2739,35,1369,635,7,Yearly,43,1,47915,0.9978188530148852,High Risk
2740,6,593,781,4,Quarterly,26,0,3558,0.8563237235355641,High Risk
2741,68,3487,526,6,Monthly,35,1,237116,0.9738533745190956,High Risk
2742,18,2275,77,0,Quarterly,47,1,40950,0.866285663339549,High Risk
2743,29,2760,749,3,Yearly,51,1,80040,0.9899317617789584,High Risk
2744,59,935,132,1,Quarterly,41,1,55165,0.6494954578372908,High Risk
2745,47,4800,694,9,Yearly,24,1,225600,0.9923057269927092,High Risk
2746,17,3644,345,2,Quarterly,9,0,61948,0.09434587049418713,Low Risk
2747,22,4087,162,0,Yearly,38,1,89914,0.6462550740764579,High Risk
2748,68,576,983,1,Quarterly,45,1,39168,0.7279299995613587,High Risk
2749,69,1315,788,0,Yearly,38,1,90735,0.31075238967362234,Medium Risk
2750,37,1267,678,7,Monthly,11,1,46879,0.7586815160241328,High Risk
2751,49,4185,171,3,Monthly,10,0,205065,0.11795527881683993,Low Risk
2752,13,605,223,2,Quarterly,48,1,7865,0.9700178412623623,High Risk
2753,34,4416,919,0,Yearly,42,1,150144,0.7273079176872105,High Risk
2754,53,3373,385,1,Monthly,52,1,178769,0.9387419331435496,High Risk
2755,51,3846,929,2,Quarterly,2,0,196146,0.016390181292059724,Low Risk
2756,3,3648,452,2,Monthly,50,1,10944,0.9874670085065803,High Risk
2757,42,3648,432,5,Yearly,21,0,153216,0.7878320271234068,High Risk
2758,32,1965,547,9,Quarterly,3,1,62880,0.8380792670996114,High Risk
2759,51,3087,948,7,Yearly,7,1,157437,0.6035770583278764,High Risk
2760,46,744,813,5,Yearly,13,0,34224,0.4140000865173429,Medium Risk
2761,21,3125,944,1,Yearly,19,0,65625,0.1621798897912988,Low Risk
2762,44,4349,710,1,Monthly,23,0,191356,0.1959141043652565,Low Risk
2763,11,1905,921,6,Quarterly,13,1,20955,0.7951854743806589,High Risk
2764,68,1481,643,0,Yearly,27,0,100708,0.07969151208500252,Low Risk
2765,1,4308,239,0,Monthly,15,1,4308,0.08103394670077775,Low Risk
2766,63,641,68,6,Yearly,31,1,40383,0.9419456204090858,High Risk
2767,24,1392,105,8,Monthly,46,1,33408,0.9995042000550715,High Risk
2768,13,2899,271,4,Quarterly,11,0,37687,0.397657494122179,Medium Risk
2769,11,3460,363,0,Quarterly,15,0,38060,0.05974565717670874,Low Risk
2770,51,2699,321,4,Quarterly,51,1,137649,0.9921827219918327,High Risk
2771,17,1969,145,0,Quarterly,18,0,33473,0.06880752354936646,Low Risk
2772,24,3200,871,9,Yearly,4,1,76800,0.8932682866353236,High Risk
2773,19,3505,804,8,Monthly,11,1,66595,0.9298659641951558,High Risk
2774,37,3874,976,3,Quarterly,28,0,143338,0.7302769098395124,High Risk
2775,8,1155,932,8,Yearly,4,1,9240,0.8156706644250713,High Risk
2776,28,3268,482,1,Quarterly,41,1,91504,0.8317778634762323,High Risk
2777,5,542,641,6,Quarterly,57,1,2710,0.9996978782570008,High Risk
2778,17,2811,439,1,Quarterly,16,0,47787,0.11422187468887957,Low Risk
2779,36,2160,946,3,Monthly,46,1,77760,0.9731163523219775,High Risk
2780,19,2724,984,5,Monthly,7,0,51756,0.39612257867857564,Medium Risk
2781,64,2610,546,1,Monthly,39,1,167040,0.5960221205167571,Medium Risk
2782,11,1457,863,1,Quarterly,39,1,16027,0.8130868777370307,High Risk
2783,54,1060,155,1,Yearly,29,0,57240,0.24973925904012015,Low Risk
2784,45,1830,533,2,Yearly,9,0,82350,0.04252779873810916,Low Risk
2785,47,1812,96,4,Yearly,19,0,85164,0.4774579549314178,Medium Risk
2786,12,2321,956,8,Quarterly,44,1,27852,0.9995401301149094,High Risk
2787,21,3502,118,5,Monthly,15,0,73542,0.7012861954242775,High Risk
2788,11,3903,432,8,Yearly,40,1,42933,0.9993080508579543,High Risk
2789,5,3151,354,9,Quarterly,15,1,15755,0.9858892983810933,High Risk
2790,56,2314,275,4,Quarterly,41,1,129584,0.9587491715524314,High Risk
2791,20,2241,743,5,Yearly,2,0,44820,0.21929531772275437,Low Risk
2792,41,4308,595,9,Yearly,22,1,176628,0.990361970326534,High Risk
2793,46,3377,503,7,Quarterly,21,1,155342,0.9383297955717061,High Risk
2794,12,3770,342,2,Yearly,56,1,45240,0.9939256244440579,High Risk
2795,70,4583,831,1,Quarterly,27,0,320810,0.2033265220197845,Low Risk
2796,17,1245,422,2,Yearly,45,1,21165,0.9524741827172792,High Risk
2797,19,1057,623,8,Monthly,44,1,20083,0.9993748758449775,High Risk
2798,26,3801,946,5,Quarterly,35,1,98826,0.9791657630553472,High Risk
2799,48,1441,658,9,Monthly,3,1,69168,0.7714253300330459,High Risk
2800,52,4523,200,3,Yearly,37,1,235196,0.8920569031092054,High Risk
2801,70,2796,982,9,Quarterly,23,1,195720,0.9810320931549218,High Risk
2802,55,1439,942,2,Yearly,18,0,79145,0.11875175896970357,Low Risk
2803,33,2110,151,1,Quarterly,10,0,69630,0.03169233774613558,Low Risk
2804,62,2225,878,3,Yearly,39,1,137950,0.8725436137106509,High Risk
2805,23,1484,82,8,Monthly,45,1,34132,0.9994408954284449,High Risk
2806,15,2087,849,3,Monthly,39,1,31305,0.9518987502185349,High Risk
2807,27,4521,176,4,Yearly,45,1,122067,0.9908268795969443,High Risk
2808,64,1836,177,7,Monthly,54,1,117504,0.9992593134803389,High Risk
2809,51,3637,575,1,Monthly,38,1,185487,0.657531256740009,High Risk
2810,53,1161,268,2,Yearly,52,1,61533,0.9622944459026418,High Risk
2811,51,532,448,5,Quarterly,17,0,27132,0.5321142050428458,Medium Risk
2812,47,3914,120,6,Yearly,11,1,183958,0.6122115281224123,High Risk
2813,4,1656,753,3,Quarterly,13,1,6624,0.30740781486222635,Medium Risk
2814,7,3626,682,0,Monthly,46,1,25382,0.8931808406165435,High Risk
2815,35,560,873,6,Monthly,17,1,19600,0.7799672143383836,High Risk
2816,48,4428,848,8,Monthly,43,1,212544,0.9990417637763733,High Risk
2817,45,2043,540,0,Monthly,41,1,91935,0.5743444218906788,Medium Risk
2818,19,771,299,0,Monthly,11,0,14649,0.020495399748460884,Low Risk
2819,63,4576,983,0,Quarterly,39,1,288288,0.468349143718217,Medium Risk
2820,38,3888,571,9,Quarterly,26,1,147744,0.9948710456476995,High Risk
2821,67,3252,519,6,Quarterly,5,1,217884,0.26860498439004504,Low Risk
2822,59,3209,184,8,Yearly,23,1,189331,0.9700900901255816,High Risk
2823,69,1654,311,2,Monthly,50,1,114126,0.9322797897480947,High Risk
2824,13,4905,705,7,Monthly,32,1,63765,0.9952663861943082,High Risk
2825,47,4353,194,8,Monthly,44,1,204591,0.9991898737383951,High Risk
2826,61,2245,348,2,Yearly,53,1,136945,0.9656345700873608,High Risk
2827,31,3932,519,2,Yearly,15,0,121892,0.16434453218500786,Low Risk
2828,22,837,828,0,Yearly,49,1,18414,0.8718686376408759,High Risk
2829,43,509,319,1,Monthly,11,0,21887,0.02458552862870895,Low Risk
2830,67,4644,516,6,Quarterly,30,1,311148,0.9528259086521133,High Risk
2831,54,1230,355,2,Yearly,56,1,66420,0.9789569099258233,High Risk
2832,10,2148,90,6,Yearly,36,1,21480,0.9929362624748105,High Risk
2833,42,4728,383,4,Quarterly,52,1,198576,0.9956758442707246,High Risk
2834,64,4154,165,9,Yearly,12,1,265856,0.9274981785081952,High Risk
2835,21,2630,796,7,Quarterly,57,1,55230,0.9998410322991477,High Risk
2836,66,4971,804,4,Monthly,7,0,328086,0.11866002624236638,Low Risk
2837,41,2896,441,2,Quarterly,37,1,118736,0.8035328384800772,High Risk
2838,24,4866,509,8,Quarterly,2,1,116784,0.7761684846434673,High Risk
2839,35,2006,770,6,Monthly,56,1,70210,0.9994087406383526,High Risk
2840,56,2658,156,4,Yearly,57,1,148848,0.9964848911592473,High Risk
2841,30,3416,490,6,Monthly,19,1,102480,0.8827992704724599,High Risk
2842,57,4671,444,9,Yearly,57,1,266247,0.9999382108066116,High Risk
2843,47,3729,528,8,Yearly,3,1,175263,0.6765703849637948,High Risk
2844,35,4103,678,4,Quarterly,43,1,143605,0.9843680569234666,High Risk
2845,19,2166,692,6,Monthly,44,1,41154,0.9974575662456953,High Risk
2846,8,4924,78,8,Quarterly,1,1,39392,0.8120207901446452,High Risk
2847,26,4636,615,0,Monthly,50,1,120536,0.9183838772948968,High Risk
2848,71,3469,890,3,Monthly,35,1,246299,0.7766675208573856,High Risk
2849,30,3189,884,0,Quarterly,22,0,95670,0.10467855713194092,Low Risk
2850,7,2826,897,7,Yearly,44,1,19782,0.9991677702358452,High Risk
2851,67,3310,195,2,Yearly,18,0,221770,0.11281693832341896,Low Risk
2852,65,3016,913,1,Monthly,39,1,196040,0.601833005543933,High Risk
2853,36,3971,691,3,Yearly,7,0,142956,0.09973042566770653,Low Risk
2854,25,512,213,2,Quarterly,15,0,12800,0.13174796896113425,Low Risk
2855,37,3470,563,4,Quarterly,57,1,128390,0.997927641672045,High Risk
2856,1,4121,22,7,Quarterly,42,1,4121,0.9991511276558882,High Risk
2857,15,4183,675,9,Monthly,17,1,62745,0.9883964772829055,High Risk
2858,37,3973,283,7,Monthly,35,1,147001,0.9942421998502139,High Risk
2859,13,3622,307,6,Yearly,23,1,47086,0.9547039358902243,High Risk
2860,8,3964,60,7,Quarterly,0,1,31712,0.6061555500742826,High Risk
2861,5,1152,509,4,Quarterly,0,1,5760,0.10652860110172287,Low Risk
2862,60,1120,378,9,Monthly,45,1,67200,0.9993672992258189,High Risk
2863,1,4290,733,9,Monthly,35,1,4290,0.9994726413148484,High Risk
2864,36,2145,665,5,Monthly,10,0,77220,0.39721217961987665,Medium Risk
2865,35,2743,366,7,Quarterly,17,1,96005,0.9076765746790989,High Risk
2866,66,3991,12,0,Quarterly,15,0,263406,0.018791752756355487,Low Risk
2867,63,4211,263,5,Yearly,16,0,265293,0.531618817579591,Medium Risk
2868,23,4188,484,5,Quarterly,23,0,96324,0.8926242199094926,High Risk
2869,9,1879,856,4,Yearly,33,1,16911,0.9499012204950911,High Risk
2870,34,4743,515,3,Yearly,3,0,161262,0.06415785836796811,Low Risk
2871,46,2545,265,0,Quarterly,34,1,117070,0.32259296587229086,Medium Risk
2872,4,3548,619,9,Yearly,14,1,14192,0.9846591898860317,High Risk
2873,30,1888,694,7,Yearly,1,1,56640,0.4600138724863993,Medium Risk
2874,3,901,159,5,Monthly,55,1,2703,0.9991898320257971,High Risk
2875,14,3153,497,2,Quarterly,50,1,44142,0.9829958225031613,High Risk
2876,60,4824,288,2,Yearly,30,0,289440,0.5299298402195275,Medium Risk
2877,45,4423,68,5,Yearly,8,0,199035,0.3392306671696354,Medium Risk
2878,34,767,455,6,Yearly,9,1,26078,0.5204342128534012,Medium Risk
2879,45,4721,122,7,Quarterly,52,1,212445,0.9995335703108069,High Risk
2880,61,2225,845,4,Monthly,24,0,135725,0.6001008870670962,High Risk
2881,16,1612,764,9,Monthly,50,1,25792,0.9998989584236331,High Risk
2882,66,3175,831,5,Quarterly,59,1,209550,0.9985752536095971,High Risk
2883,40,1780,578,0,Quarterly,4,0,71200,0.004927370591496396,Low Risk
2884,17,1732,498,5,Quarterly,13,0,29444,0.6063661323532549,High Risk
2885,34,4876,416,8,Quarterly,41,1,165784,0.9991022796167927,High Risk
2886,16,2363,376,9,Monthly,47,1,37808,0.9998530897169906,High Risk
2887,60,4984,69,3,Yearly,37,1,299040,0.8788959711100656,High Risk
2888,66,1116,338,9,Yearly,56,1,73656,0.999866194774932,High Risk
2889,66,646,737,0,Quarterly,39,1,42636,0.3426213801295264,Medium Risk
2890,13,4177,478,8,Quarterly,1,1,54301,0.7793484437509083,High Risk
2891,56,788,754,3,Yearly,17,0,44128,0.18394636853034835,Low Risk
2892,31,1909,576,1,Monthly,28,0,59179,0.3479629865871719,Medium Risk
2893,34,513,894,0,Quarterly,52,1,17442,0.8875902314945502,High Risk
2894,39,756,729,2,Quarterly,52,1,29484,0.9710688281802806,High Risk
2895,67,2221,72,6,Monthly,52,1,148807,0.9977814026050523,High Risk
2896,8,1923,193,9,Monthly,19,1,15384,0.9905349746971572,High Risk
2897,55,3490,320,1,Monthly,7,0,191950,0.014411835781984576,Low Risk
2898,27,1695,802,8,Quarterly,58,1,45765,0.9999190169754294,High Risk
2899,53,4865,547,1,Monthly,36,1,257845,0.608571287798703,High Risk
2900,39,1744,186,4,Quarterly,48,1,68016,0.9895056064642487,High Risk
2901,65,3723,584,7,Quarterly,47,1,241995,0.9982148104756369,High Risk
2902,17,3970,438,9,Monthly,25,1,67490,0.9963335042502683,High Risk
2903,30,4667,82,7,Yearly,36,1,140010,0.9961132134256011,High Risk
2904,53,4469,856,2,Monthly,48,1,236857,0.9529383148123775,High Risk
2905,13,1806,176,1,Yearly,3,0,23478,0.0167404710533222,Low Risk
2906,21,2621,234,8,Monthly,32,1,55041,0.9965524051940152,High Risk
2907,19,2902,586,2,Monthly,21,0,55138,0.36640053028280734,Medium Risk
2908,53,996,590,7,Quarterly,5,1,52788,0.45616667513368747,Medium Risk
2909,19,3899,961,1,Quarterly,32,1,74081,0.6209003987711431,High Risk
2910,57,4106,18,2,Quarterly,27,0,234042,0.4118858741191578,Medium Risk
2911,25,1409,245,0,Quarterly,23,0,35225,0.11062236670161521,Low Risk
2912,31,872,719,5,Quarterly,3,0,27032,0.178431678154344,Low Risk
2913,55,4957,933,6,Quarterly,1,1,272635,0.24157730395700588,Low Risk
2914,23,1844,694,3,Quarterly,12,0,42412,0.20102912071558857,Low Risk
2915,32,823,803,0,Yearly,45,1,26336,0.7448585173121299,High Risk
2916,62,2931,37,2,Yearly,48,1,181722,0.9323441754132666,High Risk
2917,10,3284,817,8,Quarterly,10,1,32840,0.9315973815580585,High Risk
2918,54,2893,920,4,Yearly,34,1,156222,0.8986389914520909,High Risk
2919,52,4420,655,5,Monthly,38,1,229840,0.9778463657247513,High Risk
2920,20,1715,36,3,Yearly,9,0,34300,0.14337241873060297,Low Risk
2921,32,2195,559,0,Quarterly,42,1,70240,0.6833279581368298,High Risk
2922,14,2407,205,4,Yearly,9,0,33698,0.3094014410911161,Medium Risk
2923,50,1280,212,4,Monthly,7,0,64000,0.11237481466359346,Low Risk
2924,28,1519,94,4,Yearly,4,0,42532,0.11961410306678957,Low Risk
2925,53,3765,841,5,Quarterly,22,0,199545,0.7733154499376836,High Risk
2926,24,1903,39,1,Monthly,33,1,45672,0.5746704164929679,Medium Risk
2927,22,1926,475,0,Monthly,59,1,42372,0.9729399824815651,High Risk
2928,30,1163,108,1,Yearly,59,1,34890,0.9833258846117299,High Risk
2929,63,3147,908,9,Monthly,46,1,198261,0.9995406178230517,High Risk
2930,4,510,199,5,Monthly,31,1,2040,0.9663408280396021,High Risk
2931,59,1538,21,4,Monthly,15,0,90742,0.2664983710722783,Low Risk
2932,8,3325,612,4,Quarterly,3,0,26600,0.18515443659001682,Low Risk
2933,12,3503,39,5,Monthly,53,1,42036,0.9989986750205381,High Risk
2934,31,1575,734,9,Yearly,59,1,48825,0.9999641511702284,High Risk
2935,34,3588,47,6,Yearly,27,1,121992,0.9600020761643814,High Risk
2936,49,2289,862,8,Monthly,47,1,112161,0.9993205979566286,High Risk
2937,57,3536,581,6,Yearly,43,1,201552,0.9939765659209553,High Risk
2938,26,4153,303,1,Monthly,59,1,107978,0.9891832296608603,High Risk
2939,18,3675,369,5,Yearly,13,0,66150,0.6535374183996722,High Risk
2940,38,4799,664,8,Monthly,11,1,182362,0.9088113356268143,High Risk
2941,50,1576,923,6,Monthly,59,1,78800,0.9994474208394745,High Risk
2942,8,1473,189,1,Monthly,20,0,11784,0.20069682522184573,Low Risk
2943,41,2365,806,2,Quarterly,47,1,96965,0.9471100266681807,High Risk
2944,6,3625,121,7,Yearly,15,1,21750,0.9396385456738714,High Risk
2945,69,1799,751,8,Monthly,53,1,124131,0.9995479256063629,High Risk
2946,44,3906,453,3,Quarterly,43,1,171864,0.9587789715469381,High Risk
2947,64,1658,30,8,Quarterly,1,1,106112,0.45024217302941394,Medium Risk
2948,29,3629,154,1,Monthly,22,0,105241,0.2132365546696743,Low Risk
2949,28,604,508,4,Monthly,55,1,16912,0.9968053059441537,High Risk
2950,11,4067,155,1,Monthly,28,0,44737,0.5202280570457615,Medium Risk
2951,65,4848,450,0,Monthly,45,1,315120,0.6860942377125432,High Risk
2952,19,4890,896,4,Monthly,42,1,92910,0.9884220071333671,High Risk
2953,9,1681,430,1,Yearly,8,0,15129,0.038173415255763066,Low Risk
2954,27,3638,325,6,Monthly,53,1,98226,0.999353944477543,High Risk
2955,34,4894,175,7,Monthly,6,1,166396,0.7039149934898759,High Risk
2956,44,4034,661,1,Yearly,28,0,177496,0.33638742407662625,Medium Risk
2957,68,4696,212,6,Quarterly,43,1,319328,0.9932301854119939,High Risk
2958,15,3627,505,3,Yearly,16,0,54405,0.40752052589093923,Medium Risk
2959,51,2274,765,0,Quarterly,8,0,115974,0.007483469873579713,Low Risk
2960,13,4314,634,2,Quarterly,5,0,56082,0.0625292094862224,Low Risk
2961,49,591,477,0,Yearly,43,1,28959,0.5859014870616556,Medium Risk
2962,70,946,722,4,Monthly,19,0,66220,0.3278268025123321,Medium Risk
2963,56,608,394,7,Quarterly,9,1,34048,0.5807200447074955,Medium Risk
2964,51,4912,323,0,Monthly,8,0,250512,0.010136714408711448,Low Risk
2965,37,3739,780,8,Yearly,11,1,138343,0.9001703075266002,High Risk
2966,17,4553,264,2,Quarterly,32,1,77401,0.7992953161863598,High Risk
2967,58,1745,968,4,Monthly,31,1,101210,0.8169428209281674,High Risk
2968,29,3220,926,8,Quarterly,33,1,93380,0.9966869289639272,High Risk
2969,33,777,32,4,Quarterly,18,0,25641,0.4891998224924322,Medium Risk
2970,60,3556,914,8,Yearly,32,1,213360,0.9924678554273231,High Risk
2971,55,3422,767,9,Monthly,47,1,188210,0.9996823751392772,High Risk
2972,10,3013,348,7,Monthly,15,1,30130,0.9297213268379013,High Risk
2973,47,1338,502,6,Quarterly,49,1,62886,0.9975352989800768,High Risk
2974,23,3301,832,0,Monthly,49,1,75923,0.8984945226101466,High Risk
2975,21,529,520,3,Quarterly,22,0,11109,0.512915067922884,Medium Risk
2976,13,1757,375,8,Yearly,25,1,22841,0.9907418859682962,High Risk
2977,33,864,381,9,Yearly,44,1,28512,0.99959057431337,High Risk
2978,24,2300,924,7,Monthly,53,1,55200,0.9996726830782349,High Risk
2979,11,1404,839,3,Yearly,43,1,15444,0.9737352716825741,High Risk
2980,17,2678,608,0,Yearly,40,1,45526,0.7029514891901466,High Risk
2981,68,3350,228,9,Monthly,36,1,227800,0.9976612433729454,High Risk
2982,47,3336,484,3,Quarterly,8,0,156792,0.08531158368437824,Low Risk
2983,25,4946,432,2,Yearly,29,0,123650,0.6862412026143498,High Risk
2984,21,679,365,5,Monthly,12,0,14259,0.5160758961041777,Medium Risk
2985,12,4373,469,4,Monthly,47,1,52476,0.9951147557316011,High Risk
2986,37,4460,512,4,Monthly,59,1,165020,0.9986408627026228,High Risk
2987,42,1686,36,1,Yearly,41,1,70812,0.7490817322855807,High Risk
2988,17,4459,951,2,Yearly,15,0,75803,0.22371850588663167,Low Risk
2989,48,1273,811,5,Quarterly,45,1,61104,0.9899556762981035,High Risk
2990,28,4960,810,1,Quarterly,56,1,138880,0.9837310257052695,High Risk
2991,41,852,869,3,Quarterly,1,0,34932,0.026602164207220384,Low Risk
2992,47,3528,232,1,Quarterly,30,0,165816,0.37771106365693424,Medium Risk
2993,18,617,873,8,Quarterly,59,1,11106,0.9999359800370661,High Risk
2994,71,981,699,2,Quarterly,56,1,69651,0.9683628449845739,High Risk
2995,13,4787,157,9,Monthly,50,1,62231,0.9999347435017734,High Risk
2996,13,3137,433,9,Quarterly,42,1,40781,0.999729506719759,High Risk
2997,31,606,748,5,Yearly,18,0,18786,0.6790859042028351,High Risk
2998,2,4977,360,0,Quarterly,59,1,9954,0.9878098365775007,High Risk
2999,16,743,195,9,Yearly,10,1,11888,0.9500655566910872,High Risk
3000,9,3132,424,2,Quarterly,13,0,28188,0.17911151740823347,Low Risk
3001,38,1365,815,7,Monthly,46,1,51870,0.9985255121226081,High Risk
3002,54,3481,991,4,Monthly,24,0,187974,0.670871443745018,High Risk
3003,56,2061,438,7,Yearly,6,1,115416,0.5082148370787742,Medium Risk
3004,45,1103,50,1,Quarterly,14,0,49635,0.039311565214614125,Low Risk
3005,34,3562,914,6,Monthly,29,1,121108,0.970192977745779,High Risk
3006,9,4518,402,8,Monthly,58,1,40662,0.9999613711973899,High Risk
3007,8,2515,712,6,Quarterly,30,1,20120,0.9838754133528435,High Risk
3008,7,2158,88,2,Yearly,23,0,15106,0.4871881640287914,Medium Risk
3009,36,3880,726,6,Yearly,54,1,139680,0.9993379839685275,High Risk
3010,18,4267,905,7,Yearly,24,1,76806,0.9807160209072611,High Risk
3011,3,4270,799,0,Monthly,7,1,12810,0.023909371963858117,Low Risk
3012,28,2113,793,2,Quarterly,29,0,59164,0.5950910187214087,Medium Risk
3013,70,2379,553,4,Monthly,35,1,166530,0.8709691235851355,High Risk
3014,44,4608,459,5,Monthly,49,1,202752,0.9966139855524065,High Risk
3015,21,2846,483,2,Monthly,13,0,59766,0.13815695759975127,Low Risk
3016,28,1599,151,3,Monthly,28,0,44772,0.7187653372336883,High Risk
3017,54,1574,260,4,Quarterly,26,0,84996,0.6896490501366467,High Risk
3018,54,1286,303,2,Monthly,52,1,69444,0.961987756379084,High Risk
3019,65,648,619,3,Monthly,49,1,42120,0.9612144136439349,High Risk
3020,21,2254,145,4,Yearly,35,1,47334,0.953399724711006,High Risk
3021,13,2669,493,1,Monthly,59,1,34697,0.9904498340203538,High Risk
3022,57,4256,798,9,Quarterly,33,1,242592,0.9974051638649316,High Risk
3023,49,1679,321,8,Monthly,20,1,82271,0.9556131775294623,High Risk
3024,54,3809,823,9,Quarterly,37,1,205686,0.998619403147104,High Risk
3025,10,2923,564,7,Quarterly,10,1,29230,0.858491961058044,High Risk
3026,53,4677,641,5,Quarterly,32,1,247881,0.9464077419781657,High Risk
3027,44,1424,741,9,Yearly,14,1,62656,0.9524945920347171,High Risk
3028,47,2103,55,2,Yearly,11,0,98841,0.0562185188460112,Low Risk
3029,53,3552,245,1,Monthly,23,0,188256,0.15305247209503928,Low Risk
3030,46,4718,57,6,Monthly,49,1,217028,0.9983713886516973,High Risk
3031,13,2877,207,7,Monthly,36,1,37401,0.9967579097648548,High Risk
3032,37,3980,93,9,Quarterly,10,1,147260,0.9448010654501982,High Risk
3033,24,3682,552,0,Quarterly,55,1,88368,0.9579073812187681,High Risk
3034,2,3317,170,5,Quarterly,52,1,6634,0.9990511159820412,High Risk
3035,14,3660,437,6,Monthly,18,1,51240,0.9055535930186925,High Risk
3036,10,1211,80,8,Monthly,53,1,12110,0.999874817644121,High Risk
3037,35,3086,529,2,Monthly,0,0,108010,0.01592849812248942,Low Risk
3038,25,3148,978,1,Monthly,16,0,78700,0.10041489003647498,Low Risk
3039,3,2217,907,4,Yearly,39,1,6651,0.9827429148145144,High Risk
3040,17,4852,922,9,Yearly,54,1,82484,0.9999616331903892,High Risk
3041,12,1370,61,0,Yearly,15,0,16440,0.04646273495539399,Low Risk
